"file","h1","h1_count","heading_count","line_count","word_count","link_count","image_count","code_fence_count","missing_language_fence_count","table_count","html_table_count","issue_count"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-registering-patients.md","Set up the process for self-registration on the Patient Portal","1","1","22","191","1","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-respond-healthcare-req.md","Respond to healthcare requests","1","1","20","139","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-self-registration.md","Configure the self-registration feature on the Patient Portal","1","3","35","195","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-serv-mgmt-core-reference.md","Healthcare and Life Sciences Service Management Core reference","1","1","45","470","13","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-serv-mgmt-core.md","Healthcare and Life Sciences data model","1","4","649","1634","44","1","0","0","0","2","3"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-set-up-workspace.md","Set up Workspace for addressing healthcare-related requests","1","1","45","155","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-setting-up-patient-portal.md","Configuring the Patient Portal","1","1","28","332","7","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-setup-dosage-char.md","Configure a characteristic for a dosage specification","1","3","57","358","0","2","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-sm-associate-healthcare-locations-organization.md","Associate healthcare locations with a healthcare organizations","1","4","49","269","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-sm-configure-healthcare-location.md","Create a healthcare location","1","4","218","441","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-sm-configure-healthcare-organizations.md","Create a healthcare organization","1","4","142","305","3","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-sm-core-data-model-example.md","Healthcare and Life Sciences data model example","1","5","55","564","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-source-system.md","Source system table","1","2","62","226","2","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-task-table.md","Healthcare Task table","1","2","30","200","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-using-workspace.md","Manage healthcare requests in Workspace","1","1","59","198","4","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-verify-patient.md","Associate a patient record with an interaction in Workspace","1","5","53","483","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md","View the landing page for healthcare-related cases in Workspace","1","3","59","436","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-patient-info.md","View patient information in Workspace","1","1","155","513","1","1","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-appt-reminder.md","Appointment reminder card widget","1","2","30","154","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-covid-19.md","COVID-19 status widget","1","2","30","225","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-faq.md","Faq widget","1","2","70","218","1","2","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-household.md","Household widget","1","2","30","209","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-news-articles.md","News and Articles widget","1","2","70","205","1","2","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-open-requests.md","Open requests widget","1","2","30","219","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-pending-to-dos.md","Pending to-dos widget","1","2","30","176","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-widget-vaccinations.md","Vaccinations widget","1","2","47","215","1","2","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/understanding-healthcare-locations-and-healthcare-organizations.md","Setting up healthcare locations and healthcare organizations","1","7","92","805","6","3","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management/hcls-service-mgmt-overview.md","Healthcare and Life Sciences Service Management","1","1","41","208","5","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/activate-hco-core.md","Install Healthcare Operations Core","1","4","49","266","2","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/assign-roles-cto-users.md","Assign roles to Healthcare Operations Core users","1","3","86","317","1","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-operations-core/configure-abstract-case-type-hco.md","Configure the abstract case type for Healthcare Operations Core case types","1","3","41","229","2","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/configure-care-team-portal.md","Embedding Care Team Portal in Epic Hyperspace via Hyperdrive","1","1","47","321","7","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/configure-hyperspace-hco.md","Configure the integration settings in the Hyperdrive Client Test Harness for Care Team Portal","1","7","67","352","1","0","0","0","0","0","3"
"markdown/healthcare-life-sciences/healthcare-operations-core/configure-identity-provider-hco.md","Configure your Identity Provider for Care Team Portal","1","4","59","227","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/configure-iframe-portal.md","Configure iFrame embedding for Care Team Portal","1","4","43","174","0","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/create-identity-provider-hco.md","Create an Identity Provider on your ServiceNow instance for Healthcare Operations Core","1","4","47","240","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/cto-setting-up-roles-responsibilities.md","Setting up roles and responsibilities for Healthcare Operations users","1","6","64","465","2","0","0","0","2","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/example-organizing-hcls-organizations.md","Organizing your healthcare organizations for Healthcare Operations Core","1","1","38","296","0","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/glossary-hcls-cto.md","Healthcare and Life Sciences Operations glossary","1","49","359","3163","46","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-add-member-portal.md","Add a team member using the Care Team Portal","1","3","92","195","0","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-app.md","Healthcare Operations Core","1","2","51","193","7","0","0","0","0","1","2"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-care-team-portal.md","Care Team Portal","1","3","59","429","3","1","1","1","0","0","2"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-components_0.md","Components installed with Healthcare Operations Core","1","2","422","574","1","0","0","0","0","6","7"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-configure-properties-edit-members.md","Configure global system properties to edit members in Healthcare Operations Core","1","4","48","242","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-configuring.md","Configuring Healthcare Operations Core","1","2","121","784","25","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-create-healthcare-departments.md","Create healthcare departments","1","3","48","189","0","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-create-healthcare-providers.md","Create healthcare providers","1","3","48","190","0","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-create-requests-portal.md","Create requests in the Care Team Portal","1","5","41","235","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-data-model.md","Healthcare Operations Core data model","1","1","24","120","0","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-edit-members-admin.md","Add or remove members in Healthcare Operations Core","1","3","49","201","1","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-enabling-oidc.md","Enable Multi-Provider SSO for your ServiceNow instance","1","4","37","163","0","0","0","0","0","0","2"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-exploring.md","Exploring Healthcare Operations Core","1","6","67","545","5","1","0","0","2","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-hco-case.md","Healthcare Operations Case overview","1","1","28","171","1","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-manage-teams.md","Manage your teams in the Care Team Portal","1","1","31","138","3","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-reference.md","Healthcare Operations Core Reference","1","1","18","62","0","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-remove-member.md","Remove a member using the Care Team Portal","1","4","44","176","0","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-tables-installed.md","Tables installed with Healthcare Operations Core","1","1","42","275","1","0","0","0","1","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-track-requests.md","Track requests in the Care Team Portal","1","3","42","232","0","1","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-using-portal.md","Navigate the Care Team Portal","1","1","35","173","4","0","0","0","0","0","1"
"markdown/healthcare-life-sciences/healthcare-operations-core/hcls-cto-view-kb-portal.md","View knowledge articles in the Care Team Portal","1","3","29","120","0","0","0","0","0","0","1"
